photo,coords,name,type,org,image_path,zone,floors,timestamp,zone_th
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829177164.jpeg,"[100.02293799073, 13.803486916936]",ที่จอดรถ ติดถนนด้านหน้า ชั้น 1,ที่จอดรถ,ปั๊มน้ำมันบางจาก BCP. เพชรเกษม,train_clip/1637829177164.jpeg,front-mid,1,2021-07-26 20:04:49.875476+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829173234.jpeg,"[100.02293799073, 13.803486916936]",ทางลาด ติดถนนด้านหน้า ชั้น 1,ทางลาด,ปั๊มน้ำมันบางจาก BCP. เพชรเกษม,train_clip/1637829173234.jpeg,front-mid,1,2021-07-26 20:04:04.326081+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829169341.jpeg,"[100.0257274881, 13.803533802363]",ห้องน้ำ ติดถนนด้านหน้า ชั้น 1,ห้องน้ำ,ปั้มShell เพชรเกษม,train_clip/1637829169341.jpeg,front-mid,1,2021-07-26 20:02:02.371531+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829165693.jpeg,"[100.0257274881, 13.803533802363]",ที่จอดรถ ติดถนนด้านหน้า ชั้น 1,ที่จอดรถ,ปั้มShell เพชรเกษม,train_clip/1637829165693.jpeg,front-mid,1,2021-07-26 20:01:43.182726+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829161911.jpeg,"[100.0257274881, 13.803533802363]",ทางลาด ติดถนนด้านหน้า ชั้น 1,ทางลาด,ปั้มShell เพชรเกษม,train_clip/1637829161911.jpeg,front-mid,1,2021-07-26 20:01:20.486559+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829158236.jpeg,"[100.15427738428, 13.806564404239]",ป้ายสัญลักษณ์ ติดถนนด้านหน้า ชั้น 1,ป้ายสัญลักษณ์,Shell Nakhon Chai Si - บจก.วินนาวา,train_clip/1637829158236.jpeg,front-mid,1,2021-07-26 19:18:51.328931+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829154393.jpeg,"[100.15427738428, 13.806564404239]",ที่จอดรถ ติดถนนด้านหน้า ชั้น 1,ที่จอดรถ,Shell Nakhon Chai Si - บจก.วินนาวา,train_clip/1637829154393.jpeg,front-mid,1,2021-07-26 19:18:36.149076+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829150726.jpeg,"[100.15427738428, 13.806564404239]",ทางลาด ติดถนนด้านหน้า ชั้น 1,ทางลาด,Shell Nakhon Chai Si - บจก.วินนาวา,train_clip/1637829150726.jpeg,front-mid,1,2021-07-26 19:18:12.277378+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829146047.jpeg,"[100.11045478284, 13.813887110863]",ป้ายสัญลักษณ์ ติดถนนด้านหน้า ชั้น 1,ป้ายสัญลักษณ์,สน.ปตท. บริษัท พูนพงษ์ พี พี กรุ๊ป จำกัด(สาขา2),train_clip/1637829146047.jpeg,front-mid,1,2021-07-26 18:08:07.473428+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829142048.jpeg,"[100.11045478284, 13.813887110863]",ที่จอดรถ ติดถนนด้านหน้า ชั้น 1,ที่จอดรถ,สน.ปตท. บริษัท พูนพงษ์ พี พี กรุ๊ป จำกัด(สาขา2),train_clip/1637829142048.jpeg,front-mid,1,2021-07-26 18:07:49.66444+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829138195.jpeg,"[100.11045478284, 13.813887110863]",ทางลาด ติดถนนด้านหน้า ชั้น 1,ทางลาด,สน.ปตท. บริษัท พูนพงษ์ พี พี กรุ๊ป จำกัด(สาขา2),train_clip/1637829138195.jpeg,front-mid,1,2021-07-26 18:07:29.406137+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829134374.jpeg,"[100.11850610375, 13.812968325829]",ที่จอดรถ ติดถนนด้านหน้า ชั้น 1,ที่จอดรถ,สน.ปตท.พูนพงษ์ นครปฐม-ธรรมศาลา,train_clip/1637829134374.jpeg,front-mid,1,2021-07-26 18:03:54.547031+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829130557.jpeg,"[100.11850610375, 13.812968325829]",ทางลาด ติดถนนด้านหน้า ชั้น 1,ทางลาด,สน.ปตท.พูนพงษ์ นครปฐม-ธรรมศาลา,train_clip/1637829130557.jpeg,front-mid,1,2021-07-26 18:03:25.044917+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829126721.jpeg,"[100.16606066376, 13.801512185379]",ป้ายสัญลักษณ์ ติดถนนด้านหน้า ชั้น 1,ป้ายสัญลักษณ์,ปั้ม PTT นครชัยศรี,train_clip/1637829126721.jpeg,front-mid,1,2021-07-26 18:00:02.184997+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829122598.jpeg,"[100.16606066376, 13.801512185379]",ห้องน้ำ ติดถนนด้านหน้า ชั้น 1,ห้องน้ำ,ปั้ม PTT นครชัยศรี,train_clip/1637829122598.jpeg,front-mid,1,2021-07-26 17:59:39.492267+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829118469.jpeg,"[100.16606066376, 13.801512185379]",ทางลาด ติดถนนด้านหน้า ชั้น 1,ทางลาด,ปั้ม PTT นครชัยศรี,train_clip/1637829118469.jpeg,front-mid,1,2021-07-26 17:59:15.719564+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829114340.jpeg,"[100.16606066376, 13.801512185379]",ที่จอดรถ ติดถนนด้านหน้า ชั้น 1,ที่จอดรถ,ปั้ม PTT นครชัยศรี,train_clip/1637829114340.jpeg,front-mid,1,2021-07-26 17:58:44.403138+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829069453.jpeg,"[100.48732928932, 13.786523216337]",ห้องน้ำ ด้านหลังฝั่งขวา ชั้น 1,ห้องน้ำ,ปั้มน้ำมันเอสโซ่,train_clip/1637829069453.jpeg,back-right,1,2021-07-25 14:10:57.612433+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829066242.jpeg,"[100.48732928932, 13.786523216337]",ทางลาด ด้านหลังฝั่งขวา ชั้น 1,ทางลาด,ปั้มน้ำมันเอสโซ่,train_clip/1637829066242.jpeg,back-right,1,2021-07-25 14:10:35.548799+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829062900.jpeg,"[100.46140171587, 13.784737200579]",ที่จอดรถ ด้านหลังฝั่งขวา ชั้น 1,ที่จอดรถ,ปั้มน้ำมันเอสโซ่,train_clip/1637829062900.jpeg,back-right,1,2021-07-25 14:05:47.622349+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829059414.jpeg,"[100.46140171587, 13.784737200579]",ห้องน้ำ ด้านหลังฝั่งขวา ชั้น 1,ห้องน้ำ,ปั้มน้ำมันเอสโซ่,train_clip/1637829059414.jpeg,back-right,1,2021-07-25 14:05:25.006378+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829055972.jpeg,"[100.46140171587, 13.784737200579]",ทางลาด ด้านหลังฝั่งขวา ชั้น 1,ทางลาด,ปั้มน้ำมันเอสโซ่,train_clip/1637829055972.jpeg,back-right,1,2021-07-25 14:05:02.90133+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829052687.jpeg,"[100.46140171587, 13.784737200579]",ทางลาด ด้านหลังฝั่งขวา ชั้น 1,ทางลาด,ปั้มน้ำมันเอสโซ่,train_clip/1637829052687.jpeg,back-right,1,2021-07-25 14:04:39.945494+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829049283.jpeg,"[100.45789070427, 13.785569807984]",ที่จอดรถ ด้านข้างฝั่งขวา ชั้น 1,ที่จอดรถ,ปั้มน้ำมันปตท,train_clip/1637829049283.jpeg,side-right,1,2021-07-25 14:02:43.762614+00,ด้านข้างฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829045834.jpeg,"[100.45789070427, 13.785569807984]",ห้องน้ำ ด้านข้างฝั่งขวา ชั้น 1,ห้องน้ำ,ปั้มน้ำมันปตท,train_clip/1637829045834.jpeg,side-right,1,2021-07-25 14:02:21.639764+00,ด้านข้างฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829042337.jpeg,"[100.45789070427, 13.785569807984]",ทางลาด ด้านข้างฝั่งขวา ชั้น 1,ทางลาด,ปั้มน้ำมันปตท,train_clip/1637829042337.jpeg,side-right,1,2021-07-25 14:02:02.289669+00,ด้านข้างฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829038794.jpeg,"[100.4571993649, 13.785079751971]",ห้องน้ำ ด้านหลังฝั่งขวา ชั้น 1,ห้องน้ำ,ปั้มน้ำมันเชลล์,train_clip/1637829038794.jpeg,back-right,1,2021-07-25 13:59:40.611932+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829035377.jpeg,"[100.4571993649, 13.785079751971]",ทางลาด ด้านหลังฝั่งขวา ชั้น 1,ทางลาด,ปั้มน้ำมันเชลล์,train_clip/1637829035377.jpeg,back-right,1,2021-07-25 13:59:03.648746+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829031969.jpeg,"[100.42396210134, 13.780733675343]",ห้องน้ำ ด้านข้างฝั่งขวา ชั้น 1,ห้องน้ำ,ปั้มน้ำมันปตท,train_clip/1637829031969.jpeg,side-right,1,2021-07-25 13:54:43.822493+00,ด้านข้างฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829028481.jpeg,"[100.42396210134, 13.780733675343]",ทางลาด ด้านข้างฝั่งขวา ชั้น 1,ทางลาด,ปั้มน้ำมันปตท,train_clip/1637829028481.jpeg,side-right,1,2021-07-25 13:54:21.315499+00,ด้านข้างฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829025056.jpeg,"[100.41587490588, 13.781668542887]",ที่จอดรถ ด้านหลังฝั่งขวา ชั้น 1,ที่จอดรถ,ปั้มน้ำมันพีที,train_clip/1637829025056.jpeg,back-right,1,2021-07-25 13:52:06.865064+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829021399.jpeg,"[100.41587490588, 13.781668542887]",ห้องน้ำ ด้านหลังฝั่งขวา ชั้น 1,ห้องน้ำ,ปั้มน้ำมันพีที,train_clip/1637829021399.jpeg,back-right,1,2021-07-25 13:51:43.580742+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829017905.jpeg,"[100.41587490588, 13.781668542887]",ทางลาด ด้านหลังฝั่งขวา ชั้น 1,ทางลาด,ปั้มน้ำมันพีที,train_clip/1637829017905.jpeg,back-right,1,2021-07-25 13:51:18.076166+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829014227.jpeg,"[100.46766, 7.003823]",ที่จอดรถ ติดถนนด้านหน้า ชั้น 1,ที่จอดรถ,ไม่ระบุชื่อ,train_clip/1637829014227.jpeg,front-mid,1,2021-07-25 13:49:39.991205+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829010563.jpeg,"[100.41556410491, 13.783066766916]",ที่จอดรถ ด้านข้างฝั่งขวา ชั้น 1,ที่จอดรถ,ปั้มน้ำมันปตท,train_clip/1637829010563.jpeg,side-right,1,2021-07-25 13:47:45.077019+00,ด้านข้างฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829007006.jpeg,"[100.41556410491, 13.783066766916]",ห้องน้ำ ด้านข้างฝั่งขวา ชั้น 1,ห้องน้ำ,ปั้มน้ำมันปตท,train_clip/1637829007006.jpeg,side-right,1,2021-07-25 13:47:05.654484+00,ด้านข้างฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637829003290.jpeg,"[100.41556410491, 13.783066766916]",ห้องน้ำ ด้านข้างฝั่งขวา ชั้น 1,ห้องน้ำ,ปั้มน้ำมันปตท,train_clip/1637829003290.jpeg,side-right,1,2021-07-25 13:46:19.833553+00,ด้านข้างฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828999689.jpeg,"[100.41556410491, 13.783066766916]",ทางลาด ด้านข้างฝั่งขวา ชั้น 1,ทางลาด,ปั้มน้ำมันปตท,train_clip/1637828999689.jpeg,side-right,1,2021-07-25 13:45:58.934558+00,ด้านข้างฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828996136.jpeg,"[100.40250912309, 13.784108754229]",ที่จอดรถ ด้านข้างฝั่งขวา ชั้น 1,ที่จอดรถ,ปั้มน้ำมันเชลล์,train_clip/1637828996136.jpeg,side-right,1,2021-07-25 13:40:52.131475+00,ด้านข้างฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828992698.jpeg,"[100.40250912309, 13.784108754229]",ห้องน้ำ ด้านข้างฝั่งขวา ชั้น 1,ห้องน้ำ,ปั้มน้ำมันเชลล์,train_clip/1637828992698.jpeg,side-right,1,2021-07-25 13:40:31.361857+00,ด้านข้างฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828989290.jpeg,"[100.40250912309, 13.784108754229]",ทางลาด ด้านข้างฝั่งขวา ชั้น 1,ทางลาด,ปั้มน้ำมันเชลล์,train_clip/1637828989290.jpeg,side-right,1,2021-07-25 13:40:11.888481+00,ด้านข้างฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828985917.jpeg,"[100.38066186011, 13.786782732896]",ห้องน้ำ ด้านหลังฝั่งขวา ชั้น 1,ห้องน้ำ,ปั้มน้ำมันพีที,train_clip/1637828985917.jpeg,back-right,1,2021-07-25 13:37:20.383245+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828982335.jpeg,"[100.38066186011, 13.786782732896]",ห้องน้ำ ด้านหลังฝั่งขวา ชั้น 1,ห้องน้ำ,ปั้มน้ำมันพีที,train_clip/1637828982335.jpeg,back-right,1,2021-07-25 13:36:58.542124+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828978801.jpeg,"[100.38066186011, 13.786782732896]",ทางลาด ด้านหลังฝั่งขวา ชั้น 1,ทางลาด,ปั้มน้ำมันพีที,train_clip/1637828978801.jpeg,back-right,1,2021-07-25 13:36:38.264825+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828975257.jpeg,"[100.37118561566, 13.787711389536]",ทางลาด ด้านหลัง ชั้น 1,ทางลาด,ปั้มน้ำมันบางจาก,train_clip/1637828975257.jpeg,back-mid,1,2021-07-25 13:34:49.59186+00,ด้านหลัง
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828971950.jpeg,"[100.37118561566, 13.787711389536]",ห้องน้ำ ด้านหลัง ชั้น 1,ห้องน้ำ,ปั้มน้ำมันบางจาก,train_clip/1637828971950.jpeg,back-mid,1,2021-07-25 13:34:23.34631+00,ด้านหลัง
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828968521.jpeg,"[100.34442488104, 13.788831177817]",ห้องน้ำ ด้านหลังฝั่งซ้าย ชั้น 1,ห้องน้ำ,ปั้มน้ำมันเอสโซ่,train_clip/1637828968521.jpeg,back-left,1,2021-07-25 13:31:16.184468+00,ด้านหลังฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828965025.jpeg,"[100.34442488104, 13.788831177817]",ทางลาด ด้านหลังฝั่งซ้าย ชั้น 1,ทางลาด,ปั้มน้ำมันเอสโซ่,train_clip/1637828965025.jpeg,back-left,1,2021-07-25 13:30:52.068353+00,ด้านหลังฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828961524.jpeg,"[100.34442488104, 13.788831177817]",ที่จอดรถ ด้านหลังฝั่งซ้าย ชั้น 1,ที่จอดรถ,ปั้มน้ำมันเอสโซ่,train_clip/1637828961524.jpeg,back-left,1,2021-07-25 13:30:26.841493+00,ด้านหลังฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828958027.jpeg,"[100.34438934177, 13.788846807275]",ทางลาด ด้านหลังฝั่งซ้าย ชั้น 1,ทางลาด,ปั้มน้ำมัน พีพีที,train_clip/1637828958027.jpeg,back-left,1,2021-07-25 13:27:00.071623+00,ด้านหลังฝั่งซ้าย
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828954605.jpeg,"[100.32990340143, 13.752101668303]",ห้องน้ำ ด้านหลังฝั่งขวา ชั้น 1,ห้องน้ำ,ปั้มน้ำมันปตท,train_clip/1637828954605.jpeg,back-right,1,2021-07-25 13:23:29.507886+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828951130.jpeg,"[100.32830715179, 13.744184621142]",ห้องน้ำ ด้านหลังฝั่งขวา ชั้น 1,ห้องน้ำ,ปั้มน้ำมันปตท,train_clip/1637828951130.jpeg,back-right,1,2021-07-25 13:20:58.399892+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828947385.jpeg,"[100.32830715179, 13.744184621142]",ทางลาด ด้านหลังฝั่งขวา ชั้น 1,ทางลาด,ปั้มน้ำมันปตท,train_clip/1637828947385.jpeg,back-right,1,2021-07-25 13:20:38.757557+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828943795.jpeg,"[100.32830715179, 13.744184621142]",ที่จอดรถ ด้านหลังฝั่งขวา ชั้น 1,ที่จอดรถ,ปั้มน้ำมันปตท,train_clip/1637828943795.jpeg,back-right,1,2021-07-25 13:20:10.253068+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828939875.jpeg,"[100.32993491739, 13.747752373386]",ทางลาด ด้านหลังฝั่งขวา ชั้น 1,ทางลาด,ปั้มน้ำมันปตท,train_clip/1637828939875.jpeg,back-right,1,2021-07-25 13:17:30.75183+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828936368.jpeg,"[100.32993491739, 13.747752373386]",ที่จอดรถ ด้านหลังฝั่งขวา ชั้น 1,ที่จอดรถ,ปั้มน้ำมันปตท,train_clip/1637828936368.jpeg,back-right,1,2021-07-25 13:17:10.346535+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828932901.jpeg,"[100.33026851714, 13.737172714225]",ทางลาด ด้านหลังฝั่งขวา ชั้น 1,ทางลาด,ปั้มน้ำมันเอสโซ่,train_clip/1637828932901.jpeg,back-right,1,2021-07-25 13:13:27.817778+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828929399.jpeg,"[100.23772895336, 13.542934823577]",ที่จอดรถ ด้านหลังฝั่งขวา ชั้น 1,ที่จอดรถ,PTT,train_clip/1637828929399.jpeg,back-right,1,2021-07-25 10:15:02.507504+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828925880.jpeg,"[100.23772895336, 13.542934823577]",ทางลาด ด้านหลังฝั่งขวา ชั้น 1,ทางลาด,PTT,train_clip/1637828925880.jpeg,back-right,1,2021-07-25 10:14:18.047304+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828922318.jpeg,"[100.23772895336, 13.542934823577]",ห้องน้ำ ด้านหลังฝั่งขวา ชั้น 1,ห้องน้ำ,PTT,train_clip/1637828922318.jpeg,back-right,1,2021-07-25 10:13:40.166034+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828917779.jpeg,"[100.2210553363, 13.536213563788]",ห้องน้ำ ด้านข้างฝั่งขวา ชั้น 1,ห้องน้ำ,PTT,train_clip/1637828917779.jpeg,side-right,1,2021-07-25 10:08:55.345413+00,ด้านข้างฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828914206.jpeg,"[100.2210553363, 13.536213563788]",ที่จอดรถ ด้านข้างฝั่งขวา ชั้น 1,ที่จอดรถ,PTT,train_clip/1637828914206.jpeg,side-right,1,2021-07-25 10:08:34.501669+00,ด้านข้างฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828910571.jpeg,"[100.2210553363, 13.536213563788]",ทางลาด ด้านข้างฝั่งขวา ชั้น 1,ทางลาด,PTT,train_clip/1637828910571.jpeg,side-right,1,2021-07-25 10:08:09.044367+00,ด้านข้างฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828906904.jpeg,"[100.20915035158, 13.531927765174]",ทางลาด ติดถนนด้านหน้า ชั้น 1,ทางลาด,Texas chicken,train_clip/1637828906904.jpeg,front-mid,1,2021-07-25 10:05:16.096774+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828903611.jpeg,"[100.20967002958, 13.53237434195]",ห้องน้ำ ติดถนนด้านหน้า ชั้น 1,ห้องน้ำ,Jiffy express,train_clip/1637828903611.jpeg,front-mid,1,2021-07-25 10:03:31.747831+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828900059.jpeg,"[100.20967002958, 13.53237434195]",ที่จอดรถ ติดถนนด้านหน้า ชั้น 1,ที่จอดรถ,Jiffy express,train_clip/1637828900059.jpeg,front-mid,1,2021-07-25 10:03:08.286372+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828896521.jpeg,"[100.20967002958, 13.53237434195]",ทางลาด ติดถนนด้านหน้า ชั้น 1,ทางลาด,Jiffy express,train_clip/1637828896521.jpeg,front-mid,1,2021-07-25 10:02:39.527217+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828893001.jpeg,"[100.20669110119, 13.532706503257]",ทางลาด ด้านหลังฝั่งขวา ชั้น 1,ทางลาด,ปั้ม เอสโซ่,train_clip/1637828893001.jpeg,back-right,1,2021-07-25 10:00:13.122889+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828889349.jpeg,"[100.20669110119, 13.532706503257]",ห้องน้ำ ด้านหลังฝั่งขวา ชั้น 1,ห้องน้ำ,ปั้ม เอสโซ่,train_clip/1637828889349.jpeg,back-right,1,2021-07-25 09:57:36.596084+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828885707.jpeg,"[100.20702771842, 13.532751812762]",ทางลาด ติดถนนด้านหน้า ชั้น 1,ทางลาด,Burger king,train_clip/1637828885707.jpeg,front-mid,1,2021-07-25 09:55:04.962938+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828882442.jpeg,"[100.55384472013, 13.802386734674]",ทางลาด ติดถนนด้านหน้า ชั้น 1,ทางลาด,BTS หมอชิต,train_clip/1637828882442.jpeg,front-mid,1,2021-07-25 09:53:39.580024+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828878916.jpeg,"[100.19122615457, 13.527428375931]",ทางลาด ด้านหลัง ชั้น 1,ทางลาด,ปั้มน้ำมันบางจาก,train_clip/1637828878916.jpeg,back-mid,1,2021-07-25 09:51:54.984796+00,ด้านหลัง
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828875329.jpeg,"[100.54955117404, 13.793664863497]",ทางลาด ติดถนนด้านหน้า ชั้น 1,ทางลาด,BTS สะพานควาย,train_clip/1637828875329.jpeg,front-mid,1,2021-07-25 09:51:01.919807+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828871879.jpeg,"[100.5448214723, 13.780016847853]",ทางลาด ติดถนนด้านหน้า ชั้น 1,ทางลาด,BTS อารีย์,train_clip/1637828871879.jpeg,front-mid,1,2021-07-25 09:48:09.38523+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828868326.jpeg,"[100.16725089401, 13.541819081519]",ที่จอดรถ ด้านหลังฝั่งขวา ชั้น 1,ที่จอดรถ,ปตท บ้านแพ้ว,train_clip/1637828868326.jpeg,back-right,1,2021-07-25 09:47:25.082855+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828864657.jpeg,"[100.16725089401, 13.541819081519]",ห้องน้ำ ด้านหลังฝั่งขวา ชั้น 1,ห้องน้ำ,ปตท บ้านแพ้ว,train_clip/1637828864657.jpeg,back-right,1,2021-07-25 09:46:57.260808+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828861021.jpeg,"[100.16725089401, 13.541819081519]",ทางลาด ด้านหลัง ชั้น 1,ทางลาด,ปตท บ้านแพ้ว,train_clip/1637828861021.jpeg,back-mid,1,2021-07-25 09:46:32.701063+00,ด้านหลัง
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828857475.jpeg,"[100.53745407611, 13.763147960478]",ทางลาด ติดถนนด้านหน้า ชั้น 1,ทางลาด,BTS อนุเสาวรีย์,train_clip/1637828857475.jpeg,front-mid,1,2021-07-25 09:41:48.180898+00,ติดถนนด้านหน้า
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828853661.jpeg,"[100.14409471303, 13.512319285506]",ห้องน้ำ ด้านหลังฝั่งขวา ชั้น 1,ห้องน้ำ,PTT Station,train_clip/1637828853661.jpeg,back-right,1,2021-07-25 09:38:51.481353+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828850085.jpeg,"[100.14409471303, 13.512319285506]",ที่จอดรถ ด้านหลังฝั่งขวา ชั้น 1,ที่จอดรถ,PTT Station,train_clip/1637828850085.jpeg,back-right,1,2021-07-25 09:38:21.491149+00,ด้านหลังฝั่งขวา
https://storage.googleapis.com/traffy_public_bucket/thaihealth_attachment/1637828846771.jpeg,"[100.14409471303, 13.512319285506]",ทางลาด ด้านหลังฝั่งขวา ชั้น 1,ทางลาด,PTT Station,train_clip/1637828846771.jpeg,back-right,1,2021-07-25 09:36:55.652712+00,ด้านหลังฝั่งขวา
